"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","repayment_status_april","repayment_status_may","repayment_status_june","repayment_status_july","repayment_status_august","repayment_status_september","default_payment_next_month"
"18459",130000,2,1,2,23,1,0,0,0,0,0,0
"18460",30000,2,2,2,23,1,1,1,1,1,1,0
"18461",50000,2,1,2,23,1,1,1,1,1,1,0
"18462",120000,2,2,2,24,1,1,1,1,1,1,0
"18463",30000,2,2,2,24,1,1,1,1,1,1,0
"18464",80000,2,2,2,25,1,1,1,1,1,1,0
"18465",80000,2,1,2,23,1,0,0,0,0,0,0
"18466",20000,2,1,2,23,1,1,1,1,1,1,1
"18467",80000,2,3,1,23,1,0,1,1,1,1,0
"18468",30000,2,2,1,27,1,1,1,1,1,1,0
"18469",120000,2,1,2,26,0,0,0,0,0,0,0
"18470",110000,2,1,2,26,0,0,0,1,1,1,0
"18471",70000,2,1,2,25,1,1,1,1,1,1,0
"18472",3e+05,2,1,2,25,1,1,0,1,1,0,0
"18473",160000,2,2,2,25,1,1,1,1,1,1,0
"18474",150000,2,2,2,25,1,1,1,1,1,1,0
"18475",210000,2,2,1,47,0,0,0,0,0,0,1
"18476",20000,2,2,2,26,1,1,1,1,1,1,0
"18477",240000,2,2,2,26,1,1,1,1,1,1,0
"18478",60000,2,2,2,25,1,1,1,1,1,1,0
"18479",20000,2,2,2,25,1,1,1,1,1,1,0
"18480",130000,2,2,2,25,1,1,1,1,1,1,0
"18481",330000,2,2,1,25,1,1,1,1,1,1,0
"18482",50000,2,1,1,25,0,0,1,1,1,1,1
"18483",110000,2,1,2,24,1,1,1,1,1,1,0
"18484",50000,2,3,1,24,1,1,1,1,1,1,0
"18485",90000,2,2,2,24,0,0,0,0,0,1,0
"18486",130000,2,2,2,26,1,1,1,1,1,1,0
"18487",150000,2,3,1,26,0,0,1,1,1,1,0
"18488",140000,2,2,2,27,0,0,0,0,0,1,0
"18489",150000,2,2,2,24,1,1,1,1,1,1,0
"18490",50000,2,2,2,26,0,1,1,1,1,1,1
"18491",40000,2,1,2,26,0,0,1,1,1,1,1
"18492",170000,2,2,2,27,1,1,1,1,1,1,0
"18493",60000,2,2,2,24,1,1,1,1,1,1,0
"18494",2e+05,2,2,2,25,0,0,1,1,1,0,0
"18495",80000,2,1,2,25,1,1,1,1,1,1,0
"18496",1e+05,2,1,2,25,1,1,1,1,1,1,0
"18497",170000,2,2,2,25,1,1,1,1,1,1,0
"18498",140000,2,1,2,26,1,1,1,1,1,1,0
"18499",90000,2,2,2,26,1,1,1,1,1,1,0
"18500",70000,2,4,1,26,1,1,1,1,1,1,0
"18501",120000,2,1,2,26,1,1,1,1,1,1,0
"18502",60000,2,2,1,26,1,1,1,1,1,1,0
"18503",150000,2,2,2,26,0,0,0,0,1,1,0
"18504",50000,2,3,1,24,0,0,1,1,1,1,0
"18505",80000,2,3,1,26,1,1,1,1,1,1,0
"18506",310000,2,2,2,27,1,1,1,1,1,1,0
"18507",50000,2,1,2,23,1,1,1,1,1,1,0
"18508",20000,2,2,1,23,1,1,1,1,1,1,1
"18509",80000,2,1,2,24,1,1,1,1,1,1,1
"18510",180000,2,1,2,25,0,0,0,0,0,0,0
"18511",50000,2,2,1,23,1,1,1,1,1,1,0
"18512",70000,2,2,2,22,1,1,1,1,1,1,1
"18513",20000,2,2,1,25,1,1,1,1,1,1,0
"18514",60000,2,2,1,24,1,1,1,1,1,1,1
"18515",30000,2,2,2,25,1,1,1,1,1,1,0
"18516",20000,2,2,2,24,1,1,1,1,1,1,1
"18517",280000,2,4,2,25,1,1,1,1,1,1,0
"18518",30000,2,2,2,25,1,1,1,1,1,1,0
"18519",40000,2,1,2,26,1,1,1,1,1,1,1
"18520",130000,2,2,2,25,1,1,1,1,1,1,0
"18521",90000,2,2,2,25,1,1,1,1,1,1,0
"18522",260000,2,2,2,25,1,1,1,1,1,1,0
"18523",1e+05,2,1,2,26,0,0,0,0,0,0,1
"18524",50000,2,1,2,24,1,1,1,1,1,1,1
"18525",190000,2,3,2,24,1,0,1,1,1,1,0
"18526",70000,2,2,2,22,1,1,1,1,1,1,0
"18527",50000,2,2,1,26,1,1,1,1,1,1,0
"18528",40000,2,2,2,26,1,1,1,1,1,1,0
"18529",2e+05,2,1,2,26,1,1,1,1,1,1,0
"18530",1e+05,2,1,2,26,0,0,0,0,0,0,0
"18531",220000,2,2,2,26,0,0,1,0,1,0,0
"18532",2e+05,2,2,1,27,0,1,0,1,1,1,0
"18533",50000,2,3,1,27,1,1,1,1,1,1,0
"18534",360000,2,2,2,27,1,0,0,0,0,1,0
"18535",170000,2,1,2,25,1,1,1,1,1,1,0
"18536",250000,2,3,3,26,1,1,1,1,1,1,0
"18537",80000,2,2,2,26,1,1,1,1,1,1,0
"18538",110000,2,2,2,23,1,1,1,1,1,1,0
"18539",20000,2,2,2,23,1,1,1,1,1,1,0
"18540",20000,2,2,1,25,1,1,1,1,1,1,1
"18541",60000,2,2,2,24,0,0,0,0,1,1,0
"18542",170000,2,2,2,24,1,1,1,1,1,1,0
"18543",150000,2,2,2,24,1,1,1,1,1,1,0
"18544",210000,2,2,2,24,1,0,1,0,1,0,0
"18545",230000,2,2,2,25,0,1,1,1,1,1,0
"18546",160000,2,2,2,25,0,1,1,1,1,1,0
"18547",150000,2,2,2,25,1,1,1,1,1,1,0
"18548",210000,2,2,2,26,1,1,1,1,1,1,0
"18549",3e+05,2,2,2,28,0,0,0,0,1,1,0
"18550",340000,2,1,2,27,0,0,1,0,1,1,0
"18551",150000,2,1,2,24,0,0,0,0,0,1,1
"18552",50000,2,2,2,25,0,1,1,1,1,1,0
"18553",160000,2,1,2,27,1,1,1,1,1,0,1
"18554",50000,2,1,2,25,1,1,1,1,1,1,1
"18555",70000,2,2,2,25,1,1,1,1,1,1,1
"18556",120000,2,2,1,25,1,1,1,1,1,1,0
"18557",2e+05,2,1,2,25,0,1,1,0,1,0,0
"18558",50000,2,2,2,25,1,1,1,1,1,1,0
"18559",310000,2,1,2,26,1,1,1,1,1,1,0
"18560",50000,2,2,2,24,1,1,1,1,1,1,0
"18561",3e+05,2,4,2,24,1,0,0,1,0,0,0
"18562",160000,2,2,2,25,1,1,1,1,1,1,0
"18563",90000,2,2,2,25,1,1,1,1,1,1,0
"18564",160000,2,2,1,25,1,1,1,1,1,1,0
"18565",5e+05,2,1,2,25,1,1,1,1,1,1,0
"18566",390000,2,1,2,26,1,0,0,0,0,0,0
"18567",320000,2,2,2,26,1,1,1,1,1,1,0
"18568",50000,2,1,2,26,0,0,0,0,0,1,0
"18569",2e+05,2,4,2,27,1,1,1,1,1,1,0
"18570",90000,2,2,2,27,0,0,0,1,1,1,0
"18571",360000,2,2,2,27,0,0,1,1,0,1,0
"18572",180000,2,1,2,27,0,0,0,0,0,0,0
"18573",60000,2,2,2,24,1,1,1,1,1,1,0
"18574",250000,2,2,2,24,1,1,1,1,1,1,1
"18575",20000,2,1,2,25,0,0,0,0,1,1,0
"18576",10000,2,1,2,24,1,1,1,1,1,1,0
"18577",110000,2,1,2,24,1,1,1,1,1,1,0
"18578",150000,2,2,2,25,0,0,1,0,0,1,0
"18579",160000,2,2,2,25,1,1,1,1,1,1,0
"18580",30000,2,2,2,25,1,1,1,1,1,1,0
"18581",30000,2,1,2,24,1,1,1,1,1,1,0
"18582",280000,2,1,1,26,0,0,1,0,0,1,0
"18583",120000,2,1,2,28,0,1,0,1,1,0,0
"18584",360000,2,3,1,27,1,1,1,1,1,1,0
"18585",80000,2,2,1,27,1,1,1,1,1,1,0
"18586",310000,2,3,2,27,1,1,1,1,1,1,0
"18587",80000,2,2,1,27,1,1,1,1,1,1,0
"18588",180000,2,1,2,28,1,1,1,1,1,1,0
"18589",130000,2,1,2,26,1,0,0,0,0,1,0
"18590",70000,2,3,1,24,1,1,1,1,1,1,0
"18591",4e+05,2,2,2,24,1,1,1,1,1,1,0
"18592",20000,2,1,2,22,1,1,1,1,1,1,1
"18593",30000,2,1,2,23,0,1,1,0,1,1,0
"18594",80000,2,2,2,25,1,0,0,1,1,0,0
"18595",150000,2,2,2,26,1,1,1,1,1,1,0
"18596",20000,2,3,2,24,0,0,1,1,1,1,0
"18597",20000,2,1,2,25,0,0,1,1,0,1,0
"18598",150000,2,1,2,26,0,0,1,0,0,0,0
"18599",60000,2,2,2,27,1,1,1,1,1,1,0
"18600",320000,2,1,2,27,1,1,1,1,1,1,0
"18601",80000,2,2,2,27,1,1,1,1,1,0,0
"18602",130000,2,1,2,25,0,0,0,1,1,1,0
"18603",4e+05,2,2,1,24,0,1,1,1,1,1,0
"18604",20000,2,1,2,25,0,0,0,0,1,1,0
"18605",60000,2,1,2,24,0,0,0,1,0,0,0
"18606",80000,2,1,2,24,1,1,1,1,1,1,0
"18607",50000,2,1,1,24,1,1,1,1,1,1,1
"18608",20000,2,1,2,25,1,1,1,1,1,1,0
"18609",1e+05,2,2,1,25,1,1,1,1,1,1,0
"18610",80000,2,1,2,25,1,1,1,1,1,1,1
"18611",140000,2,1,2,25,0,1,1,1,1,1,1
"18612",110000,2,1,2,25,1,1,1,1,1,1,0
"18613",350000,2,1,2,27,1,1,1,1,1,1,0
"18614",60000,2,1,2,27,1,1,1,1,1,1,0
"18615",50000,2,1,2,24,1,1,1,1,1,1,1
"18616",210000,2,2,2,26,1,1,1,1,1,1,0
"18617",50000,2,3,2,25,1,1,1,1,1,1,0
"18618",80000,2,4,1,25,1,1,1,1,1,1,0
"18619",30000,2,2,2,26,1,1,1,1,1,1,1
"18620",150000,2,2,2,26,1,1,1,1,1,1,0
"18621",20000,2,1,2,26,1,0,0,0,1,1,0
"18622",270000,2,1,2,26,0,0,0,1,0,0,0
"18623",50000,2,2,2,27,1,1,1,1,1,1,1
"18624",380000,2,2,2,27,0,0,0,1,1,1,0
"18625",60000,2,1,2,28,1,1,1,1,1,1,0
"18626",50000,2,3,2,26,1,1,1,1,1,1,1
"18627",120000,2,2,1,26,0,0,0,0,0,0,0
"18628",260000,2,1,2,26,1,1,1,1,1,1,0
"18629",190000,2,2,2,26,1,1,1,1,1,1,0
"18630",50000,2,1,2,26,1,1,1,1,1,1,0
"18631",80000,2,1,2,26,1,1,1,0,0,1,0
"18632",110000,2,2,2,26,0,1,0,0,0,0,1
"18633",50000,2,2,2,26,1,1,1,1,1,1,0
"18634",150000,2,1,2,27,1,1,1,1,1,1,0
"18635",50000,2,2,1,27,1,1,1,1,1,1,1
"18636",80000,2,2,2,25,1,1,1,1,1,1,0
"18637",20000,2,1,2,24,1,1,1,1,1,1,0
"18638",2e+05,2,2,2,24,1,1,1,1,1,1,0
"18639",80000,2,1,2,25,0,0,1,0,1,0,0
"18640",70000,2,2,2,25,1,1,1,1,1,1,1
"18641",280000,2,1,2,26,1,1,1,1,1,1,0
"18642",160000,2,3,2,26,0,0,0,0,0,0,0
"18643",90000,2,2,2,26,1,1,1,1,1,1,0
"18644",2e+05,2,1,2,27,1,1,1,1,1,1,0
"18645",150000,2,1,2,28,1,0,0,0,1,0,0
"18646",80000,2,2,2,27,1,1,1,1,1,1,0
"18647",390000,2,1,2,28,1,1,1,1,1,1,0
"18648",190000,2,2,1,28,1,1,1,1,1,1,0
"18649",240000,2,1,2,28,1,1,0,1,1,1,0
"18650",2e+05,2,1,2,29,0,0,0,0,1,0,0
"18651",130000,2,2,1,29,1,1,1,1,1,1,0
"18652",1e+05,2,2,1,29,1,1,1,1,1,1,0
"18653",190000,2,2,2,29,1,1,1,1,1,1,0
"18654",90000,2,1,2,29,1,1,1,1,1,1,0
"18655",20000,2,3,1,27,1,1,1,1,1,1,1
"18656",90000,2,2,2,26,1,1,1,1,1,1,0
"18657",90000,2,2,2,26,1,1,1,1,1,1,0
"18658",80000,2,2,2,27,1,1,1,1,1,1,0
"18659",40000,2,2,1,28,1,1,1,1,1,1,0
"18660",50000,2,2,1,22,1,1,1,1,1,1,0
"18661",150000,2,1,2,25,1,1,1,1,1,1,0
"18662",2e+05,2,1,2,27,0,0,0,0,0,0,0
"18663",20000,2,2,1,27,1,1,1,1,1,1,0
"18664",160000,2,1,2,27,1,1,1,1,1,1,0
"18665",80000,2,2,2,28,1,1,1,1,1,1,0
"18666",30000,2,2,2,22,1,1,1,1,1,1,0
"18667",50000,2,1,2,23,0,0,0,0,0,1,0
"18668",310000,2,2,1,25,1,1,1,1,1,1,0
"18669",50000,2,2,2,26,1,1,1,1,1,1,1
"18670",2e+05,2,2,2,26,0,0,0,0,0,0,0
"18671",20000,2,2,2,22,1,1,1,1,1,1,1
"18672",30000,2,3,1,22,0,0,0,0,0,0,0
"18673",20000,2,1,2,23,0,0,1,0,0,0,1
"18674",50000,2,2,2,22,1,1,1,1,1,1,0
"18675",230000,2,2,2,28,0,0,1,1,1,1,0
"18676",130000,2,1,2,29,1,0,1,0,0,0,0
"18677",5e+05,2,1,2,29,1,1,1,1,1,1,0
"18678",2e+05,2,2,1,29,1,1,1,1,1,1,0
"18679",110000,2,1,2,29,0,0,0,0,0,1,0
"18680",230000,2,1,1,30,0,1,1,1,1,1,0
"18681",80000,2,2,1,30,1,1,0,0,1,1,0
"18682",20000,2,1,2,27,0,0,0,0,0,1,1
"18683",120000,2,2,2,27,1,1,1,1,1,1,1
"18684",2e+05,2,1,2,27,1,1,1,1,1,1,0
"18685",70000,2,2,1,28,1,1,1,1,1,1,0
"18686",230000,2,2,2,28,1,1,1,1,1,1,0
"18687",60000,2,3,1,28,1,1,1,1,1,1,0
"18688",60000,2,2,2,28,1,1,1,1,1,1,0
"18689",360000,2,2,1,28,0,1,1,1,1,1,1
"18690",1e+05,2,2,2,25,1,1,1,1,1,1,0
"18691",240000,2,1,2,25,0,0,0,0,0,0,0
"18692",130000,2,1,2,25,0,0,0,0,0,1,0
"18693",130000,2,2,3,25,1,1,0,0,1,1,1
"18694",50000,2,1,2,25,1,1,1,1,1,1,0
"18695",150000,2,1,1,26,1,1,1,1,1,1,1
"18696",3e+05,2,2,2,28,0,0,0,0,0,0,1
"18697",2e+05,2,1,2,28,0,0,0,0,0,0,0
"18698",320000,2,1,2,28,0,1,1,1,1,1,0
"18699",160000,2,2,2,27,0,0,1,0,0,0,0
"18700",210000,2,1,2,26,1,1,1,1,1,1,0
"18701",70000,2,1,2,25,1,1,1,1,1,1,1
"18702",250000,2,2,2,25,1,1,1,1,1,1,0
"18703",130000,2,1,2,27,1,1,1,1,1,1,0
"18704",30000,2,1,2,27,1,1,1,1,1,1,0
"18705",210000,2,1,2,27,1,1,1,1,1,1,0
"18706",170000,2,2,2,27,1,1,1,1,1,1,1
"18707",1e+05,2,3,1,28,1,1,1,1,1,1,0
"18708",50000,2,2,1,28,1,1,1,1,1,1,0
"18709",130000,2,1,2,27,0,0,0,0,1,1,0
"18710",30000,2,2,2,26,0,1,1,1,1,1,1
"18711",130000,2,2,2,30,1,1,1,1,1,1,0
"18712",70000,2,1,2,26,1,1,1,1,1,1,0
"18713",210000,2,1,2,26,1,1,1,1,1,1,0
"18714",170000,2,1,2,25,1,1,1,1,1,1,0
"18715",420000,2,1,2,28,1,1,1,1,1,1,0
"18716",80000,2,2,1,26,1,1,1,1,1,1,0
"18717",150000,2,2,2,26,1,0,1,1,1,1,0
"18718",2e+05,2,1,2,26,1,1,1,1,1,1,0
"18719",70000,2,2,2,26,1,1,1,1,1,1,1
"18720",90000,2,2,2,26,1,1,1,1,1,1,1
"18721",130000,2,2,1,27,1,1,1,1,1,1,0
"18722",360000,2,2,2,28,0,0,1,1,0,1,0
"18723",260000,2,2,2,28,1,1,1,1,1,1,0
"18724",160000,2,2,2,28,1,0,1,1,1,1,0
"18725",20000,2,2,1,28,1,1,1,1,1,1,0
"18726",140000,2,3,1,28,1,1,1,1,1,1,1
"18727",2e+05,2,2,2,29,0,0,0,0,0,1,0
"18728",2e+05,2,2,1,29,0,0,1,1,1,1,0
"18729",120000,2,2,2,28,1,1,1,1,1,1,0
"18730",210000,2,2,2,29,1,1,1,1,1,1,0
"18731",50000,2,2,1,23,1,1,1,1,1,1,1
"18732",80000,2,1,2,23,1,1,1,1,1,1,1
"18733",60000,2,2,2,23,1,1,1,1,1,1,0
"18734",50000,2,2,1,24,0,0,1,1,1,1,0
"18735",50000,2,2,2,25,1,1,1,1,1,1,0
"18736",70000,2,1,2,25,1,1,1,1,1,1,0
"18737",80000,2,2,2,25,1,1,1,1,1,1,1
"18738",50000,2,2,1,25,1,0,0,0,1,1,1
"18739",30000,2,1,2,25,0,1,1,1,1,1,1
"18740",3e+05,2,1,2,26,0,0,0,0,0,0,0
"18741",240000,2,2,2,26,0,0,1,0,1,1,0
"18742",140000,2,4,2,26,1,1,1,1,1,1,0
"18743",30000,2,1,2,27,1,1,1,1,1,1,0
"18744",70000,2,2,1,29,0,0,1,1,1,1,0
"18745",220000,2,2,2,29,1,1,1,1,1,1,0
"18746",230000,2,2,2,29,1,1,1,1,1,1,0
"18747",20000,2,2,1,29,1,1,1,1,1,1,0
"18748",130000,2,2,2,25,1,1,1,1,1,1,0
"18749",60000,2,2,2,26,1,1,1,1,1,1,1
"18750",2e+05,2,2,2,26,1,1,1,1,1,1,0
"18751",310000,2,2,2,26,1,1,1,1,1,1,0
"18752",240000,2,2,2,26,1,1,1,1,1,1,0
"18753",2e+05,2,1,2,26,1,0,0,0,1,1,0
"18754",440000,2,2,2,27,1,1,1,1,1,1,0
"18755",180000,2,2,2,27,0,1,1,1,1,1,0
"18756",3e+05,2,1,2,29,1,1,1,1,1,1,0
"18757",160000,2,2,2,30,1,1,1,1,1,1,0
"18758",160000,2,1,2,30,1,1,1,1,1,1,0
"18759",230000,2,2,2,30,0,1,1,1,0,1,0
"18760",160000,2,1,1,30,1,1,1,1,1,1,1
"18761",2e+05,2,1,2,28,0,0,0,1,1,1,0
"18762",240000,2,2,2,29,1,1,1,1,1,1,0
"18763",420000,2,1,2,29,0,0,0,0,0,0,0
"18764",210000,2,1,2,30,0,1,0,0,0,0,0
"18765",220000,2,1,2,28,1,1,1,1,1,1,0
"18766",2e+05,2,1,1,28,0,0,0,0,0,0,0
"18767",230000,2,2,2,28,0,1,1,1,1,1,0
"18768",250000,2,1,2,28,0,0,1,1,1,1,0
"18769",80000,2,2,1,28,1,1,1,1,1,1,0
"18770",80000,2,2,1,26,1,1,1,1,1,1,0
"18771",50000,2,3,1,26,1,1,1,1,1,1,1
"18772",20000,2,2,2,26,0,0,1,1,0,1,1
"18773",60000,2,2,1,27,1,1,1,1,1,1,1
"18774",50000,2,2,2,27,1,1,1,1,1,1,1
"18775",310000,2,1,2,28,0,0,1,1,1,1,0
"18776",140000,2,1,2,29,1,1,1,1,1,1,0
"18777",220000,2,1,2,27,1,1,1,1,1,1,0
"18778",130000,2,2,2,27,0,0,0,0,0,0,0
"18779",3e+05,2,1,2,29,0,0,1,1,0,1,0
"18780",140000,2,3,2,28,1,1,1,1,1,1,0
"18781",4e+05,2,1,2,29,0,0,0,0,1,1,0
"18782",2e+05,2,1,1,30,0,0,0,0,1,1,0
"18783",150000,2,1,2,29,1,1,1,0,0,1,0
"18784",420000,2,1,2,27,1,1,1,1,1,1,0
"18785",230000,2,2,2,26,1,0,1,1,1,1,0
"18786",210000,2,1,2,27,1,1,1,1,1,1,0
"18787",120000,2,1,2,27,1,0,1,1,1,1,0
"18788",50000,2,1,2,28,1,1,1,1,1,1,0
"18789",2e+05,2,2,2,28,1,1,1,1,1,1,0
"18790",180000,2,2,2,28,0,0,0,1,1,1,0
"18791",30000,2,2,1,28,1,1,1,1,1,1,0
"18792",110000,2,2,2,29,1,1,1,1,1,1,1
"18793",50000,2,2,1,29,1,1,1,1,1,1,0
"18794",120000,2,2,2,29,1,1,1,1,1,1,0
"18795",230000,2,1,2,29,1,1,1,1,1,1,0
"18796",80000,2,2,1,29,1,1,1,1,1,1,1
"18797",320000,2,2,2,29,0,1,0,1,1,1,0
"18798",50000,2,3,1,29,1,1,1,1,1,1,0
"18799",110000,2,2,1,29,1,1,1,1,1,1,0
"18800",150000,2,1,2,25,0,1,1,1,1,1,0
"18801",30000,2,1,2,26,0,1,0,0,0,1,0
"18802",80000,2,2,2,26,1,1,1,1,1,1,0
"18803",150000,2,2,2,26,1,1,1,1,1,1,0
"18804",270000,2,1,2,26,1,1,1,1,1,1,0
"18805",160000,2,1,2,26,1,1,1,1,1,1,0
"18806",150000,2,1,2,29,0,0,0,0,1,1,0
"18807",170000,2,3,2,31,0,0,0,0,0,0,0
"18808",70000,2,2,1,31,1,1,1,1,1,1,0
"18809",210000,2,1,2,31,1,1,1,1,1,1,0
"18810",50000,2,1,2,30,1,1,1,1,1,1,0
"18811",70000,2,1,2,27,0,0,0,0,0,0,0
"18812",180000,2,1,2,28,1,1,0,0,1,0,0
"18813",260000,2,2,2,27,0,0,0,0,0,0,1
"18814",50000,2,2,1,27,1,1,1,1,1,1,0
"18815",140000,2,1,2,27,1,1,1,1,1,1,0
"18816",1e+05,2,2,1,30,1,1,1,1,1,1,1
"18817",420000,2,2,2,29,1,1,1,1,1,1,0
"18818",3e+05,2,2,2,30,1,1,1,1,1,1,0
"18819",30000,2,2,2,25,1,1,1,1,1,1,1
"18820",150000,2,4,1,26,0,0,0,0,0,0,0
"18821",180000,2,2,1,26,1,1,0,1,1,1,0
"18822",330000,2,1,2,26,1,1,1,1,1,1,1
"18823",360000,2,2,2,26,0,0,0,1,1,1,0
"18824",210000,2,2,2,27,1,1,1,1,1,1,1
"18825",90000,2,1,2,27,1,1,1,1,1,1,0
"18826",250000,2,2,1,28,1,1,1,1,1,1,1
"18827",80000,2,3,2,24,1,1,1,1,1,1,0
"18828",290000,2,1,2,27,1,1,1,1,1,1,0
"18829",280000,2,1,2,29,1,1,1,1,1,1,0
"18830",340000,2,1,1,29,1,1,1,1,1,1,0
"18831",120000,2,1,2,29,1,1,1,1,1,1,0
"18832",110000,2,3,2,31,0,1,1,1,1,1,0
"18833",30000,2,2,2,22,1,1,1,1,1,1,0
"18834",70000,2,2,2,24,1,1,1,1,1,1,0
"18835",20000,2,3,1,24,0,0,1,0,0,1,0
"18836",80000,2,2,2,25,1,1,1,1,1,1,0
"18837",120000,2,2,1,25,1,1,1,1,1,1,1
"18838",5e+05,2,1,2,26,0,0,1,1,1,1,0
"18839",320000,2,2,2,27,1,1,1,1,1,1,0
"18840",150000,2,1,2,27,0,0,0,0,1,0,0
"18841",190000,2,2,2,27,1,1,1,1,1,1,1
"18842",130000,2,2,1,29,0,0,0,0,0,0,0
"18843",70000,2,2,1,34,1,1,1,1,1,1,0
"18844",350000,2,1,2,30,0,0,0,0,0,1,0
"18845",210000,2,1,2,27,1,1,1,1,1,1,1
"18846",120000,2,2,1,27,1,1,1,1,1,1,1
"18847",130000,2,2,1,28,1,1,1,1,1,1,0
"18848",170000,2,2,2,27,1,1,1,1,1,1,0
"18849",1e+05,2,3,1,30,0,0,0,0,0,0,0
"18850",2e+05,2,1,2,28,1,1,1,1,1,1,0
"18851",270000,2,1,2,28,0,1,1,1,1,1,0
"18852",30000,2,2,1,30,1,1,1,1,1,1,1
"18853",160000,2,2,2,24,0,1,1,1,1,1,0
"18854",80000,2,3,1,26,1,1,1,1,1,1,0
"18855",310000,2,1,2,26,1,1,1,1,1,1,0
"18856",20000,2,1,2,23,1,1,1,1,1,1,0
"18857",80000,2,1,2,27,1,1,1,1,1,1,1
"18858",180000,2,1,2,28,1,1,1,1,1,1,0
"18859",80000,2,1,2,29,1,1,1,1,1,1,0
"18860",140000,2,2,2,28,1,1,1,1,1,1,0
"18861",150000,2,4,2,26,0,0,1,1,1,1,0
"18862",1e+05,2,2,2,27,1,1,1,1,1,1,0
"18863",50000,2,1,2,27,1,1,1,1,1,1,1
"18864",2e+05,2,1,2,28,1,1,1,1,1,1,0
"18865",130000,2,2,1,28,0,0,1,1,1,1,0
"18866",150000,2,1,1,29,0,0,0,0,0,1,0
"18867",170000,2,2,1,30,1,1,1,1,1,1,0
"18868",180000,2,2,2,28,1,1,1,1,1,1,1
"18869",320000,2,2,2,28,1,1,1,1,1,1,1
"18870",50000,2,1,2,28,1,1,1,1,1,1,0
"18871",50000,2,2,2,27,1,1,1,1,1,1,0
"18872",80000,2,3,1,27,1,1,1,1,1,1,0
"18873",1e+05,2,1,2,27,0,0,0,0,0,0,0
"18874",80000,2,2,2,23,1,1,1,1,1,1,0
"18875",120000,2,1,2,26,1,1,1,1,1,1,0
"18876",230000,2,1,2,31,1,0,0,0,0,1,0
"18877",60000,2,2,1,31,0,0,0,0,0,0,1
"18878",220000,2,1,2,30,1,1,1,1,1,1,0
"18879",80000,2,2,2,30,1,1,1,1,1,1,0
"18880",3e+05,2,1,2,28,0,0,0,0,0,0,0
"18881",4e+05,2,1,2,30,1,1,1,1,1,1,0
"18882",50000,2,2,2,31,1,1,1,1,1,1,0
"18883",2e+05,2,1,2,30,0,0,0,1,0,0,0
"18884",120000,2,1,2,32,0,0,0,0,0,0,0
"18885",360000,2,1,1,31,0,1,1,1,1,1,0
"18886",220000,2,2,2,30,1,1,1,1,1,1,0
"18887",280000,2,2,1,31,1,1,1,1,1,1,0
"18888",5e+05,2,2,2,31,0,0,0,0,0,0,0
"18889",240000,2,3,2,31,0,0,0,1,1,1,0
"18890",310000,2,2,1,30,1,1,1,1,1,1,0
"18891",2e+05,2,1,2,28,1,1,1,1,1,1,1
"18892",260000,2,2,2,28,1,1,1,1,1,1,0
"18893",2e+05,2,2,2,28,1,1,1,1,1,1,1
"18894",180000,2,1,2,27,0,0,0,0,0,0,0
"18895",270000,2,2,1,27,1,1,1,1,1,1,0
"18896",30000,2,2,2,28,0,0,0,0,0,1,0
"18897",180000,2,2,2,28,0,0,0,0,0,0,0
"18898",340000,2,2,1,29,0,1,1,0,1,1,0
"18899",140000,2,4,2,28,1,1,1,1,1,1,1
"18900",180000,2,1,2,28,1,1,1,1,1,1,1
"18901",150000,2,2,2,27,1,1,1,1,1,1,0
"18902",110000,2,1,2,27,1,1,1,1,1,1,0
"18903",50000,2,2,1,28,1,0,0,1,1,1,0
"18904",140000,2,1,2,28,0,0,0,0,0,0,0
"18905",360000,2,1,2,28,1,1,1,1,1,1,0
"18906",280000,2,2,2,29,0,0,0,0,0,0,0
"18907",310000,2,1,2,28,1,1,1,1,1,1,0
"18908",290000,2,2,1,28,0,0,1,1,1,1,0
"18909",210000,2,1,2,28,1,0,1,0,0,1,0
"18910",210000,2,1,1,29,0,0,0,0,0,0,0
"18911",110000,2,2,2,29,1,1,1,1,1,1,1
"18912",50000,2,1,2,28,1,1,1,1,1,1,0
"18913",280000,2,1,2,28,1,1,1,1,1,1,0
"18914",50000,2,2,2,28,1,1,1,1,1,1,1
"18915",120000,2,2,1,28,1,1,1,1,1,1,1
"18916",80000,2,2,1,28,0,1,1,1,0,0,0
"18917",50000,2,1,2,29,1,1,1,1,1,1,0
"18918",60000,2,2,2,28,1,1,1,1,1,1,1
"18919",190000,2,1,2,28,1,1,1,1,1,1,1
"18920",150000,2,1,2,28,1,1,1,1,1,1,1
"18921",170000,2,1,2,28,0,0,0,0,0,1,0
"18922",150000,2,2,2,28,1,1,1,1,1,1,0
"18923",390000,2,1,2,28,0,0,0,0,1,1,0
"18924",70000,2,2,2,29,1,1,1,1,1,1,0
"18925",120000,2,2,2,29,1,1,1,1,1,1,0
"18926",30000,2,2,1,29,1,1,1,1,1,1,0
"18927",2e+05,2,2,1,26,1,1,1,1,1,1,0
"18928",3e+05,2,2,2,28,1,1,1,1,1,1,1
"18929",90000,2,1,2,29,1,1,1,1,1,1,1
"18930",2e+05,2,1,1,30,0,1,0,0,0,0,0
"18931",210000,2,1,2,31,0,0,0,0,0,0,0
"18932",230000,2,2,2,31,1,1,1,1,1,1,0
"18933",2e+05,2,1,2,31,1,1,1,0,1,1,0
